pam50,LD1,LD2,LD3,LD4
Luminal B,1.67470160206725,0.90082759768891,3.42059051329644,-1.35450394218555
Luminal B,-0.651487725589849,0.865989844269661,0.987066580088214,1.17558850764729
Luminal B,1.24263384912199,0.324080594563403,0.985167817564487,-0.772177314705041
Luminal B,0.973778379037827,0.073854703584864,0.626779883501004,-0.0528237363557394
Luminal B,0.583429577248041,0.0128285942509193,2.35075473344086,-2.14807558242383
Luminal B,1.53079212320969,-0.615379617083419,2.93987856858238,-0.0827436295692897
Luminal B,1.01175549197741,2.2724726214096,2.98564917999356,-1.46249630826894
Luminal B,0.746843836415937,-1.03121425138334,1.06167514297675,-1.71337798122257
Luminal B,1.49429106076854,0.916428245480782,0.706501147489129,0.966461923185223
Luminal B,0.700957951804998,-0.185501334470298,1.82111815428319,-0.883673103152365
Luminal B,1.4191908800261,0.199547974179677,-0.248403378047023,0.641099784060179
Luminal B,-0.403736392112697,0.882834361751208,-0.877311336859403,0.439391989860545
Luminal B,1.30955228547646,-0.027319482444682,2.31624931904661,-0.206561812591662
Normal-like,-3.54500285720753,-1.18358371273112,-4.39623347434901,-8.13474657517938
Normal-like,-0.125443920975315,0.257677645886708,-0.726033684817764,-2.93183716148968
Normal-like,-0.0235627931205591,0.332186839421714,-0.596779931485664,-1.21518097744854
Normal-like,0.0356712897327021,-0.0564622560490042,-0.444958293999748,-0.805858383325063
Normal-like,-0.448869222552454,1.28422233830444,-2.3112144098886,-3.08660250434395
Normal-like,-0.258606669526389,0.173365237471719,-0.58889011802762,-2.34197289056275
